"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1843614783456923690","Wed Oct 09 00:38:59 +0000 2024","3","@InaDebbie CIA mossad aja kalah jauh sama intel Bocor Alus isa tau obrolan Jokowi sama iriana obrolan Kaesang sama Gibran. Bahkan rapat keluarga dan obrolan di dalam istana bisa tau Obrolan di kediaman Prabowo jg tau wkwkw . Mereka di lindungin UU pers makanya bebas ngehoax sesukanya https://t.co/BnMdJgSFyM","1843813372950872403","https://pbs.twimg.com/media/GZaKfM3asAAo95C.jpg","InaDebbie","in","","1","2","0","https://x.com/tekarok007/status/1843813372950872403","1184695438365974528","tekarok007"
"1749081162679750786","Sun Jan 21 14:47:00 +0000 2024","8448","Kalo ada yang bisa Tunjukan keberhasilan Foodestate di Gunungmas soal tanam singkong yang di sebutkan Gibran dalam Debat Saya Kasih Hadiah umroh Gratis . Karena Faktanya Program Yang di canangkan Pak Jokowi dan ditugaskan ke Prabowo lewat kemenhan Gagal . Tanah 600hektar itu","1749081162679750786","","","in","Jawa Tengah, Indonesia","159","410","2367","https://x.com/Gus_Raharjo/status/1749081162679750786","494972033","Gus_Raharjo"
"1843429282380714091","Mon Oct 07 23:12:44 +0000 2024","2","FUFUFAFA PERUSAK NEGARA Mendidik anak saja berwatak Fufufafa. Guru bangsa atau guru bangsat ? Negara ini telah dikuras habis baik kekayaan alam maupun kekayaan uang. APBN tahun ke depan cekak. Jokowi harus bertanggung jawab Gibran tidak pantas dilantik. https://t.co/ouHtF5lxtn https://t.co/xV4Xgc31Ao","1843429282380714091","https://pbs.twimg.com/media/GZUtKaAasAAMfDb.jpg","","in","Jakarta, Indonesia","0","0","2","https://x.com/Mata_Netizen62/status/1843429282380714091","817971930103828480","Mata_Netizen62"
"1329248235353903106","Thu Nov 19 02:20:50 +0000 2020","2306","Polisi Tegaskan Kerumunan Massa Gibran Dilindungi UU Polisi memastikan bahwa kerumunan yang tercipta saat proses Pilkada telah diatur UU. Bagaimana pandangan Sobat Republika atas hal ini? Silakan tulis komentarnya #gibranrakabumingraka #habibrizieqshihab #gibran #HRS #jokowi https://t.co/KrkYf39XQs","1329248235353903106","https://pbs.twimg.com/media/EnJwOFgVoAEYmEf.jpg","","in","Jakarta, Indonesia","1748","3136","799","https://x.com/republikaonline/status/1329248235353903106","22126902","republikaonline"
"1845383748206117241","Sun Oct 13 08:39:05 +0000 2024","50","Jokowi dan Prabowo Bertemu di Solo Hari Ini Gibran: Hanya Makan Siang https://t.co/9cEsbHqGks #TempoNasional","1845383748206117241","","","in","Indonesia","10","80","10","https://x.com/tempodotco/status/1845383748206117241","18129942","tempodotco"
"1843534755390005606","Tue Oct 08 06:11:51 +0000 2024","15","Jokowi lagi2 jd bemper biar para Benalu nyerang dia saja. Karena udah ad kelompok2 yg mau adu domba Prabowo - Gibran. Sampai akhir jabatan pun demi bangsa demi negara demi kepentingan rakyat Jokowi selalu siap pasang badan. https://t.co/AIjfPQ0Z0H","1843534755390005606","https://pbs.twimg.com/media/GZWNFxsaEAALpt7.jpg","","in","","0","1","2","https://x.com/tekarok007/status/1843534755390005606","1184695438365974528","tekarok007"
"1845365658483294252","Sun Oct 13 07:27:12 +0000 2024","21","Gibran Sebut akan Makan Siang Bersama Jokowi dan Prabowo di Solo https://t.co/yTFEAAw8Qb","1845365658483294252","","","in","Indonesia","4","37","8","https://x.com/KompasTV/status/1845365658483294252","71436318","KompasTV"
"1842710016689860809","Sat Oct 05 23:34:38 +0000 2024","14","Sektor infrastruktur menjadi salah satu fokus utama di era pemerintahan Joko Widodo (Jokowi). Hal ini dimaksudkan untuk meningkatkan konektivitas dan merangsang pertumbuhan ekonomi di berbagai wilayah tanah air. *** #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck https://t.co/MVDfI2c06h","1842710016689860809","https://pbs.twimg.com/media/GZKe_l_bwAAwP1z.jpg","","in","Indonesia","1","3","13","https://x.com/_Rajawalinews/status/1842710016689860809","1272953532535062529","_Rajawalinews"
"1842745159622279390","Sun Oct 06 01:54:17 +0000 2024","65","Jokowi mundur Gibran tersungkur Jokowi lengser Gibran tergeser #JokowiAmbrukGibranTerpuruk #JokowiAmbrukGibranTerpuruk https://t.co/Uu4gFA0o5S","1842745159622279390","https://pbs.twimg.com/media/GZK-9LxbEAAvFtd.jpg","","in","","2","4","33","https://x.com/SOlidaritasR2l2/status/1842745159622279390","1630954310577319942","SOlidaritasR2l2"
"1842709054013247901","Sat Oct 05 23:30:49 +0000 2024","17","Dibawah kepemimpinan Presiden Jokowi terus mendorong program-program yang bertujuan untuk meningkatkan kesejahteraan masyarakat. Program seperti KIS KIP dan bantuan sosial lainnya telah membawa dampak positif yang signifikan. ** #TerimakasihPakJokowi Gibran HOTS Rp 1 Bisseck https://t.co/FrSodiphbK","1842709054013247901","https://pbs.twimg.com/media/GZKeHm5a4AAIWGs.jpg","","in","Indonesia","2","5","13","https://x.com/_Rajawalinews/status/1842709054013247901","1272953532535062529","_Rajawalinews"
"1843998016552001663","Wed Oct 09 12:52:41 +0000 2024","8","Munuver @jokowi menjelang lengser dari kursi kepresidenan hawatir nasib Gibran tdk akan dilantik bersamaan dgn presiden terpilih Prabowo Subianto jika menggunakan TAP MPR https://t.co/VsdRTeWpyV","1843998016552001663","https://pbs.twimg.com/ext_tw_video_thumb/1843997974986428416/pu/img/YNeUMJVphYha5McP.jpg","","in","","1","2","1","https://x.com/04_zainal/status/1843998016552001663","802412891961888768","04_zainal"
"1842703674012999750","Sat Oct 05 23:09:26 +0000 2024","14","Dua periode pemerintahan Presiden Jokowi meninggalkan sejmlh capaian pembangunan infrastruktur. Dr. Muh. Basir. M Ketua PCNU Kab. Pangkep menilai kinerja Presiden Jokowi di bidang pembangunan infrastruktur layak diapresiasi. #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah https://t.co/TrnlFqbQtF","1842703674012999750","https://pbs.twimg.com/ext_tw_video_thumb/1842703547886133248/pu/img/bRKFHXgJI7CTS2hx.jpg","","in","East Java, Indonesia","0","2","12","https://x.com/Hansunriko/status/1842703674012999750","1349266626844061696","Hansunriko"
"1844278482563629402","Thu Oct 10 07:27:09 +0000 2024","16","1. Ini Berita Gembira untuk kita semua. 2. Inilah Prosedur dlm hal Penggantian Wapres. Sesuai UU yg berlaku. 3. Semoga ini Awal yg baik untuk bangsa. 4. Sekian dn terima kasih. ️ https://t.co/mP25nfFY5f","1844278482563629402","","","in","Jakarta Barat, DKI Jakarta","0","2","5","https://x.com/Bara_Rc/status/1844278482563629402","1613404169997783040","Bara_Rc"
"1842740094983406022","Sun Oct 06 01:34:09 +0000 2024","11","Kerja Nyata Pemerintah Jokowi amat terasa pada pembangunan Infrastruktur. Pemerataan pembangunan di seluruh daerah terus dilakukan tuk meningkatkan ekonomi masyarakat #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck Malming Sterling #MissCosmo https://t.co/daS5QRCwfb","1842740094983406022","https://pbs.twimg.com/media/GZK6WcAa4AA5QAM.jpg","","in","","0","4","11","https://x.com/coema_coemi/status/1842740094983406022","1322908062059962369","coema_coemi"
"1843799991720259779","Tue Oct 08 23:45:48 +0000 2024","6","Pak Jokowi dan Pak Prabowo sedang menggoda yang peluang masuk kabinet Prabowo-Gibran masih nihil . Sebentar lagi sedunia heboh dg berbagai narasi konspirasi Pak Mulyono cawe-cawe https://t.co/QiTO4yY5Yo","1843799991720259779","https://pbs.twimg.com/media/GZZ-USva8AAZEiX.jpg","","in","","2","3","0","https://x.com/tjitrosoenarjo1/status/1843799991720259779","1589823392022032384","tjitrosoenarjo1"
"1844008894051582184","Wed Oct 09 13:35:55 +0000 2024","12","Rencana MPR RI mengundang sejumlah tokoh pada pelantikan Presiden-Wakil Presiden terpilih periode 2024-2029. #prabowo #gibran #prabowogibran #pelantikan #rencanapelantikan #tokohundangan #jokowi #dekade08 https://t.co/ykfwEA4i5w","1844008894051582184","https://pbs.twimg.com/ext_tw_video_thumb/1844008675721314304/pu/img/OPFuorE0YOGPsdC6.jpg","","in","DKI Jakarta, Indonesia","0","1","4","https://x.com/dekade_08/status/1844008894051582184","1576913175227748352","dekade_08"
"1843824905667948913","Wed Oct 09 01:24:48 +0000 2024","50","Beda yg STANDAR JANDA ala @pandji. Keluarga @jokowi @gibran_tweet &amp; @bobbynasution_ naik walikota via seleksi rakyat &amp; diusung @PDI_Perjuangan Rommy Soekarno lolos DPR krn 2 orang dngn urutan teratas mundur ntuk ngasih 1 slot tiket ke Senayan. DINASTI yg melebihi MONARKI https://t.co/jggVpazoBW","1843824905667948913","https://pbs.twimg.com/media/GZaU-q0asAQ9CXT.jpg","","in","Brussel, Belgia","1","8","17","https://x.com/H1m4_W4r1/status/1843824905667948913","1379044492464943104","H1m4_W4r1"
"1842753363584209238","Sun Oct 06 02:26:53 +0000 2024","4","Ada yg tahu bagaimana kelanjutan kasus Roy Suryo yang dipolisikan oleh rekawan Jokowi? Pengen tau. Berapa % sih relawan Jokowi yang tidak percaya bhw fufufafa itu Gibran? https://t.co/KoYraa0w69","1842753363584209238","https://pbs.twimg.com/media/GZLGaL-W8AAPGv7.jpg","","in","NKRI","0","1","0","https://x.com/NusBhisma/status/1842753363584209238","1419466702333517824","NusBhisma"
"1844365819167506903","Thu Oct 10 13:15:56 +0000 2024","102","Naiknya Fufufafa ke Tahta Walaupun Jokowi menegaskan bahwa dirinya tidak menginginkan jabatan 3 periode dan menuduh ada pihak yang bermain dengan isu itu nyatanya fufufafa alias Gibran Rakabuming Raka disodorkan untuk mendampingi Prabowo Subianto. Dengan memakai rumus https://t.co/4BSExEkorv","1844366255257682223","https://pbs.twimg.com/media/GZiBVYsbIAAeWSC.jpg","hnirankara","in","Pekalongan Barat, Indonesia","2","3","24","https://x.com/hnirankara/status/1844366255257682223","871058414364876800","hnirankara"
"1842701961361273316","Sat Oct 05 23:02:37 +0000 2024","11","Program-program pak Jokowi selama ini hanyalah utk kepentingan masyarakat demi keadilan. MELALUI PROGRAM BANTUAN SOSIAL Pemerintah berupaya mengurangi kesenjangan sosial dan menciptakan masyarakat yang lebih adil. #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck https://t.co/hzaHamX5sD","1842701961361273316","https://pbs.twimg.com/media/GZKXqlTawAARxJa.jpg","","in","","1","2","9","https://x.com/Tatarori80/status/1842701961361273316","1373275046970462214","Tatarori80"
"1842485011620188270","Sat Oct 05 08:40:33 +0000 2024","4","Jokowi Ngaku Tak Mau Ikut Campur Soal Susunan Kabinet Prabowo-Gibran Seandainya ikut campur tangan juga siapa yg tau Sumber: https://t.co/yVm9gulKLN https://t.co/xcTP2WK17T","1842485011620188270","https://pbs.twimg.com/ext_tw_video_thumb/1842484735173632000/pu/img/-GrbJgI3CGDhOFEk.jpg","","in","Bandung, Jawa Barat","0","0","1","https://x.com/tijabar/status/1842485011620188270","2395238000","tijabar"
"1842701067454177431","Sat Oct 05 22:59:04 +0000 2024","135","Semoga Jokowi dan Gibran beneran jadi kader Golkar dan bikin banteng selalu dibawah 10% kedepan PSI dan Golkar selalu kawal Gibran smp pada RI1 untuk dua periode mendatang. Negara ini butuh sosok yg tdk bs dikendalikan ketumnya. Masa depan terlihat pada sosok GIBRAN &amp; AHY https://t.co/mpUYsRRBUl","1842701067454177431","https://pbs.twimg.com/media/GZKW2aCaoAAMZ1G.jpg","","in","Jakarta Pusat, DKI Jakarta","12","196","18","https://x.com/mas_veel/status/1842701067454177431","1709123175450288128","mas_veel"
"1842401521813844158","Sat Oct 05 05:08:12 +0000 2024","2","@xquitavee @gibran_tweet @jokowi @prabowo Jejakmu digital emang legend https://t.co/zOGLKkxbWa","1842431572420833705","https://pbs.twimg.com/media/GZGhvzGaAAAEmSR.jpg","xquitavee","in","","0","4","3","https://x.com/herihero88/status/1842431572420833705","746709161749032961","herihero88"
"1845345463828086800","Sun Oct 13 06:06:58 +0000 2024","4","Keberadaan Gibran keterlibatan Hasyim soal kabinet dll dalam bbrp pemberitaan media dapat menjadi indikator bahwa rPrabowo tidak akan lebih baik dari Jokowi. Mungkin Prabowo akan persis sama seperti Jokowi hanya seolah2 sukses di akun2 dan media2 pendukungnya.","1845345463828086800","","","in","","1","1","1","https://x.com/Jhonkosmik/status/1845345463828086800","2651176428","Jhonkosmik"
"1845385633105314061","Sun Oct 13 08:46:35 +0000 2024","0","Wakil Presiden RI terpilih Gibran Rakabuming Raka mengungkapkan peran sang ayah Presiden Joko Widodo (Jokowi) soal kabinet pemerintahan Prabowo Subianto dan dirinya. Gibran mengungkapkan Jokowi turut memberikan beberapa masukan mengenai kabinet pemerintahan. Meski demikian https://t.co/SRNlI9nRzN","1845385633105314061","https://pbs.twimg.com/ext_tw_video_thumb/1845385188299374592/pu/img/h2K-R-xC2eHctn3P.jpg","","in","Indonesia","0","0","0","https://x.com/pikiran_rakyat/status/1845385633105314061","58880688","pikiran_rakyat"
"1738183716160282660","Fri Dec 22 13:04:26 +0000 2023","43357","Gibran Raka sejauh ini mantap. Cukup menguasai juga. Sebenarnya memang tanpa sangkutan persoalan etik kemarin trah Pak Jokowi ini tampaknya memang bisa kerja. Cak Imin banyak belibet ini. Tegang banget bossku. Napas dulu. Pak Mahfud selalu berdasarkan pengalaman.","1738183716160282660","","","in","Wakatobi, Sulawesi Tenggara","655","1217","6284","https://x.com/Arie_Kriting/status/1738183716160282660","102215394","Arie_Kriting"
"1716403440212226448","Mon Oct 23 10:37:24 +0000 2023","3139","Jokowi Gibran Kaesang dan Anwar Usman dilaporkan ke KPK atas dugaan nepotisme oleh Erick S. Paat Koordinator Tim Pembela Demokrasi Indonesia. Erick merupakan kuasa hukum politisi PDIP Emir Moeis dalam kasus suap proyek PLTU Tarahan Lampung. https://t.co/oUqQAm7x5g","1716403440212226448","","","in","DKI Jakarta, Indonesia","271","308","563","https://x.com/mazzini_gsp/status/1716403440212226448","1226038913707282433","mazzini_gsp"
"1823203391394419079","Tue Aug 13 03:42:16 +0000 2024","5332","Beredar info di WAG bhw akuisisi @Golkar5 @PartaiGolkar oleh Jokowi sdh selesai. Rapimnas 13/8 Plt Ketum : AGK Penyelenggara Munas : BS AK SY Munaslub 20/8 : Ketum : BL Waketum : AGK Ketua Harian : BS Wanbin : JKW/Gibran Selamat buat Pak @aburizalbakrie pak @Pak_JK","1823203391394419079","","","in","","166","618","1467","https://x.com/msaid_didu/status/1823203391394419079","1117990249806721024","msaid_didu"
"1775099240588734900","Tue Apr 02 09:53:33 +0000 2024","7559","Alasan KPU Terima Gibran jadi Cawapres Ada Surat dari Jokowi https://t.co/53JzaXPNrm","1775099240588734900","","","in","","148","460","2844","https://x.com/GeiszChalifah/status/1775099240588734900","1297510664148103168","GeiszChalifah"
"1842739769929036011","Sun Oct 06 01:32:52 +0000 2024","11","Pengembangan UMKM terus dilakukan oleh pemerintah Jokowi. Dukungan mulai dari bantuan permodalan KUR hingga pemasaran terus dilakukan agar UMKM naik kelas #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck Malming Sterling #MissCosmo https://t.co/rnh2FPI5ET","1842739769929036011","https://pbs.twimg.com/media/GZK6Da8bIAAgvPp.jpg","","in","","1","7","11","https://x.com/coema_coemi/status/1842739769929036011","1322908062059962369","coema_coemi"
"1842521899861147818","Sat Oct 05 11:44:09 +0000 2024","12","@tempodotco IsuX Pasukan Bawah Tanah Jokowi Yang Keberatan Dengan Mengadukan Roy Suryo KeRanah Hukum Atas Tuduhan Roy Suryo Ke Akun Fufufafa Yang KataX 99 % Milik Gibran Itu Bisa Mantul Apabila Melihat Track Record/Rekam Jejak Yang Ada Ini https://t.co/rcEjxVJ6Un","1842531219545760236","https://pbs.twimg.com/media/GZH6VUGaQAAmdxs.jpg","tempodotco","in","","0","0","1","https://x.com/AnsyariNasrull2/status/1842531219545760236","1490014209840533511","AnsyariNasrull2"
"1844317368375443761","Thu Oct 10 10:01:41 +0000 2024","45","#ILC &gt;&gt; JOKOWI MENGHITUNG HARI GIBRAN DI UJUNG TANDUK. DEMO BESAR PEKAN DEPAN MAU APA?? // SELENGKAPNYA TONTON SEKARANG YOUTUBE ILC https://t.co/N41rgGNcM1 https://t.co/Hfaww8sDXe","1844317368375443761","https://pbs.twimg.com/media/GZhU3PhbYAAtp5x.jpg","","in","Indonesia","1","6","24","https://x.com/ILCTalkshow/status/1844317368375443761","2421762716","ILCTalkshow"
"1843188124819796149","Mon Oct 07 07:14:28 +0000 2024","5","Kira kira capres @prabowo Calon penerus raja ngibul 10jt lapker dll presd @jokowi ga ya...! Janji Prabowo - gibran 1. Tambahan gaji guru 2jt/bl 2. Bangun 30 jt rumah dan apartemen buat rakyat...! 3. Makan susu gratis. Semua misi visinya pencitraan gratiskan fasilitas negara. https://t.co/fRQQabSsOv","1843188124819796149","https://pbs.twimg.com/ext_tw_video_thumb/1843188083241758720/pu/img/9oSM2UCitVziJJ4C.jpg","","in","","0","1","2","https://x.com/H4T14K4LN4L42/status/1843188124819796149","1129672753651388416","H4T14K4LN4L42"
"1842411357368713515","Sat Oct 05 03:47:52 +0000 2024","172","Lengkap ya Presiden @jokowi beserta Ibu Iriana ada Wapres @Kiyai_MarufAmin beserta ibu Presiden Terpilih 2024-2029 @prabowo dan Wapres terpilih cah Bagus @gibran_tweet beserta istri Potong Tumpeng TNI PRIMA .... https://t.co/kexJYUlfSg","1842411357368713515","https://pbs.twimg.com/ext_tw_video_thumb/1842411287550271488/pu/img/BPBTaLMEcjo-s2C5.jpg","","in","Jakarta Capital Region","4","30","23","https://x.com/Lembayung071/status/1842411357368713515","1227499861580251136","Lembayung071"
"1842716076330909816","Sat Oct 05 23:58:43 +0000 2024","13","Pemerintahan Jokowi Telah Membuat Kemajuan Signifikan Pemerintahan Presiden Jokowi telah membuat kemajuan signifikan dalam pembangunan infrastruktur. Kemajuan ini pun berkontribusi pada pertumbuhan ekonomi Indonesia #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck https://t.co/VI1a0MmmoJ","1842716076330909816","https://pbs.twimg.com/media/GZKkgXQbMAAkw-0.jpg","","in","Indonesian","2","5","13","https://x.com/NadiaPuspita__/status/1842716076330909816","322559270","NadiaPuspita__"
"1843607278399652120","Tue Oct 08 11:00:02 +0000 2024","20","Ketua Harian DPP Gerindra Sufmi Dasco Ahmad merespons isu Presiden Jokowi menolak PDI Perjuangan masuk kabinet Pemerintahan Prabowo-Gibran. Berikut pernyataannya. https://t.co/B1ACoLESYr","1843607278399652120","https://pbs.twimg.com/ext_tw_video_thumb/1843542118654230528/pu/img/TZjEcRYjmoMl-N4O.jpg","","in","","1","2","4","https://x.com/detikcom/status/1843607278399652120","69183155","detikcom"
"1843133768913080586","Mon Oct 07 03:38:28 +0000 2024","2","Joko Widodo (Jokowi) menolak menjadi bagian dari Dewan Pertimbangan Presiden (Wantimpres) di masa Pemerintahan Presiden dan Wakil Presiden Periode 2024-2029 Prabowo Subianto dan Gibran Rakabuming Raka. Usai tidak lagi menjabat sebagai Presiden Jokowi menegaskan akan pulang https://t.co/F5e4F2Dl4R","1843133768913080586","https://pbs.twimg.com/media/GZQgZOvXAAAaLsY.jpg","","in","","0","0","0","https://x.com/VIVAcoid/status/1843133768913080586","41730943","VIVAcoid"
"1845392847438245957","Sun Oct 13 09:15:15 +0000 2024","12","Detik-detik Prabowo Subianto Dijemput Gibran Rakabuming Bertemu Presiden Jokowi di Solo https://t.co/gMe4t68r0n","1845392847438245957","","","in","Indonesia","3","19","0","https://x.com/KompasTV/status/1845392847438245957","71436318","KompasTV"
"1753300310326710406","Fri Feb 02 06:12:23 +0000 2024","21372","list orang yamg pengen lu pukulin kalo liat mukanya: 1. Jokowi 2. Luhut 3. Gibran 4. Wowo","1753300310326710406","","","in","harapan keluarga","510","429","3863","https://x.com/Alpha_Phoenix__/status/1753300310326710406","1230799938940022787","Alpha_Phoenix__"
"1724418646162669973","Tue Nov 14 13:26:58 +0000 2023","2842","Tanpa bermaksud mengajak siapa pun untuk memilih pasangan capres-cawapres tertentu tapi bagi saya jika masih ada masyarakat yang mencoblos Prabowo-Gibran yang dalam hal ini adalah manifestasi lanjutan dari Jokowi maka mereka adalah golongan masyarakat yang lebih bodoh daripada","1724418646162669973","","","in","Jakarta Selatan, DKI Jakarta","115","374","911","https://x.com/denismalhotra/status/1724418646162669973","478829168","denismalhotra"
"973751288939757568","Wed Mar 14 02:42:53 +0000 2018","228","Buah jatuh tak kan jauh dari pohonnya.. Gibran di hina oleh netizen. Sprt halnya bpk Jokowi yg dihina di caci di fitnah ditanggapi dg santai. Bahkan di doakan Bpk @jokowi memang seorang bpk yg pandai mendidik anak2 nya. Bravo pak Dhe https://t.co/Oq9i5o42Kt","973751288939757568","https://pbs.twimg.com/ext_tw_video_thumb/973750168129437696/pu/img/o6TdSrdwkJNkSC4F.jpg","","in","Ankara, Türkiye","4","26","106","https://x.com/EnyLove_1/status/973751288939757568","309095282","EnyLove_1"
"1842702816395350146","Sat Oct 05 23:06:01 +0000 2024","12","Yes.! Dukung kebijakan percepatan pengembangan sektor riil dan pemberdayaan UMKM. Pemerintahan Jokowi memberikan Kemudahan melalui Kredit Usaha Rakyat (KUR) serta proses perizinan mudah dan gratis #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck https://t.co/UunV4f19ZH","1842702816395350146","https://pbs.twimg.com/media/GZKYcULaYAATRcZ.jpg","","in","","1","3","10","https://x.com/Tatarori80/status/1842702816395350146","1373275046970462214","Tatarori80"
"1842832923818627355","Sun Oct 06 07:43:01 +0000 2024","120","Buzzer Ganjar itu lucu bisa bikin narasi Gibran di lengserkan dan Puan jd Wapres Prabowo . Seakan2 musuh mereka itu Gibran.Padahal kmrn hianati Jokowi krn ga sudi punya presiden kyk Prabowo. Kalau cm mau jd Wapres kmrn Itu Jokowi ajuin Prabowo-Ganjar tp di tolak skrng minta2? https://t.co/aie9d8IQ12","1842832923818627355","https://pbs.twimg.com/media/GZMOxx6bYAAnYyI.jpg","","in","","4","13","27","https://x.com/tekarok007/status/1842832923818627355","1184695438365974528","tekarok007"
"1829312539043524827","Fri Aug 30 00:17:50 +0000 2024","11280","Jokowi Gibran Bobby dan Kaesang: Mungkinkah Mereka Semua Berakhir dalam Satu Sel Penjara? https://t.co/sYtq3g7oNS","1829312539043524827","","","in","-6.252543,106.806343","273","1252","2528","https://x.com/alisyarief/status/1829312539043524827","30201110","alisyarief"
"1845450697392914677","Sun Oct 13 13:05:07 +0000 2024","0","Prabowo Kembali Bertemu Jokowi di Solo Jawa Tengah Gibran: Makan Siang https://t.co/WtwtalNr8m","1845450697392914677","","","in","Indonesia","0","0","0","https://x.com/KompasTV/status/1845450697392914677","71436318","KompasTV"
"1738210357779521897","Fri Dec 22 14:50:18 +0000 2023","9001","Gaya Gibran benar plek ketiplek Jokowi. Kelihatan keren siap lengkap konkret padahal kosong melompong. Tapi itulah yang efektif mengelabui orang banyak.","1738210357779521897","","","in","Jakarta Selatan, DKI Jakarta","163","300","2494","https://x.com/denismalhotra/status/1738210357779521897","478829168","denismalhotra"
"1843145459139019119","Mon Oct 07 09:19:35 +0000 2024","5","@TeddGus @jokowi @prabowo @gibran_tweet Saya gak suka pak Prabowo dia ini orangnya akan jadi mesin cuci harta cendana. Tapi gua gak tega kalo beliau dihina kayak ini!!! https://t.co/rvUMqBQomY","1843219612978278842","https://pbs.twimg.com/media/GZRud5-acAAE7oP.jpg","TeddGus","in","","1","1","0","https://x.com/JHSinurat/status/1843219612978278842","1195870361813798913","JHSinurat"
"1759704712469946727","Mon Feb 19 22:21:11 +0000 2024","224","gibran ini seperti ada di fase bahwa dia merasa semua keinginannya bisa terwujud ga peduli jika harus melanggar aturan. seperti bapaknya anak ini senang bermain dengan simbol-simbol atau isyarat khas perilaku raja jawa ingat selebrasi jokowi setelah diejek prabowo di 2014?","1759704712469946727","","","in","","1","6","62","https://x.com/anonjawa/status/1759704712469946727","1689095684895772672","anonjawa"
"1842189068614213771","Sat Oct 05 08:55:08 +0000 2024","4","@bistro1996 @pandji prabowo jg Nyerang jokowi 2014-2019. yg bikin ribut udah kalah mau adu domba Prabowo-Gibran dgn pura2 jd pendukung Prabowo buat lengserin Gibran abis gitu Prabowo. wkwkw https://t.co/NpRtviopRH","1842488684052095157","https://pbs.twimg.com/media/GZHVsKTbAAAmGa7.jpg","bistro1996","in","","0","2","0","https://x.com/tekarok007/status/1842488684052095157","1184695438365974528","tekarok007"
"1842569130387571046","Sat Oct 05 14:14:48 +0000 2024","9","Momen lucu Pak Prabowo kenalkan wakil presiden terpilih kepada Presiden Jokowi. Dan mas Gibran bergegas salaman Rp 1 https://t.co/I3d03rSsL4","1842569130387571046","https://pbs.twimg.com/ext_tw_video_thumb/1842569093708435456/pu/img/sJ7izInP2yYf6kHY.jpg","","in","","0","2","3","https://x.com/idrisbue_/status/1842569130387571046","1781925471665745920","idrisbue_"
"1844349661651534197","Thu Oct 10 12:10:00 +0000 2024","264","Dituduh Hina Gibran Sebagai Simbol Negara Roy Suryo Ledek Pasukan Bawah Tanah Jokowi: Jangan Kayak Fufufafa Malas Baca! https://t.co/1dBQd5Ghw8","1844349661651534197","","","in","Indonesia","4","11","124","https://x.com/democrazymedia/status/1844349661651534197","1243804423001763841","democrazymedia"
"1843189311459717529","Mon Oct 07 07:19:11 +0000 2024","7","Moment unik saat wapres Gibran Menyambut Orang tua dan anak nya di acara HUT TNI di Monas. Ada yang celetuk begini Pak @jokowi ini gimana ya hampir setiap acara kenegaraan dibuat seperti acara keluarga nya. Saya jawab blm ada UU yg melarang colek bang @JhonSitorus_18 https://t.co/i1Gvl895PP","1843189311459717529","https://pbs.twimg.com/ext_tw_video_thumb/1843188938661560320/pu/img/n0d0VVlb9tdGvC47.jpg","","in","Indonesia","0","2","2","https://x.com/3rwin__34/status/1843189311459717529","1385407713987874820","3rwin__34"
"1843848374292041979","Wed Oct 09 02:58:04 +0000 2024","330","TAK ADA ALASAN LAGI YG BISA KALIAN BANTAH..TUK PERTAHANKAN WAPRES PILIHAN TERNYATA JELAS SIFAT AKUN FUFUFAFA ADALAH SIFAT GIBRAN SO #CegahGibranJadiWapres DAN #BoikotOligarkiTamak keluarga jokowi #.BudakOligarki https://t.co/rgx5dBVsja","1843848374292041979","https://pbs.twimg.com/ext_tw_video_thumb/1843848317161353216/pu/img/rIbOh5pP22LlT-H1.jpg","","in","","5","5","171","https://x.com/Cendana_20/status/1843848374292041979","1617763222484025345","Cendana_20"
"1842439628303081621","Sat Oct 05 05:40:12 +0000 2024","9","Prabowo-Gibran bersama Presiden Jokowi dan Wakil Presiden Ma ruf amin hadiri HUT ke- 79 Tentara Nasional Indonesia. Semoga TNI kita tetap jaya dan sejahtera. Merdeka 🇲🇨 https://t.co/k44ZYQBcLt","1842439628303081621","https://pbs.twimg.com/ext_tw_video_thumb/1842439549596938240/pu/img/X-QM6IHTq4SwOuTE.jpg","","in","","0","3","2","https://x.com/idrisbue_/status/1842439628303081621","1781925471665745920","idrisbue_"
"1844598019469299810","Fri Oct 11 04:36:53 +0000 2024","8","Teddy Pak Prabowo mas Gibran mas Didiet DLL. Foto pake HP sendiri tanpa diketahui orang2 https://t.co/TrrfvcqIgu","1844598019469299810","https://pbs.twimg.com/media/GZlUG_aaAAEd1WA.jpg","","in","","0","0","0","https://x.com/Rd_Cokroamijoyo/status/1844598019469299810","1707418170871717888","Rd_Cokroamijoyo"
